file	line	kind	name	tells_us	statement
instances/s5x5/s5x5_mixing.v	231	Lemma	s5_lazy_alpha_R_ge0		Lemma s5_lazy_alpha_R_ge0 : 0 <= s5_lazy_alpha_R.
instances/s5x5/s5x5_mixing.v	238	Lemma	s5_lazy_alpha_R_le1		Lemma s5_lazy_alpha_R_le1 : s5_lazy_alpha_R <= 1.
instances/s5x5/s5x5_mixing.v	247	Lemma	var_dist_le_2	(* var_dist <= 2 trivial bound, used as fallback *)	Lemma var_dist_le_2 (A : finType) (P Q : R.-fdist A) :
instances/s5x5/s5x5_mixing.v	261	Lemma	var_dist_fdistmap_inj	(* fdistmap with injective f preserves var_dist exactly. *)	Lemma var_dist_fdistmap_inj (A B : finType) (f : A -> B) (P Q : R.-fdist A) :
instances/s5x5/s5x5_mixing.v	296	Lemma	Q_lazy_eq_matrix	(* === Matrix-level Q_lazy facts === *)	Lemma Q_lazy_eq_matrix : Q_lazy = (2%:R)^-1 *: (Q_s5 + 1%:M).
instances/s5x5/s5x5_mixing.v	306	Lemma	Q_lazy_mul_v		Lemma Q_lazy_mul_v (v : 'cV[R]_5) :
instances/s5x5/s5x5_mixing.v	314	Lemma	Q_lazy_symm		Lemma Q_lazy_symm : Q_lazy^T = Q_lazy.
instances/s5x5/s5x5_mixing.v	317	Lemma	Q_s5_symm		Lemma Q_s5_symm : Q_s5^T = Q_s5.
instances/s5x5/s5x5_mixing.v	321	Lemma	cV_innerDl_5	(* === Bilinearity of cV_inner === *)	Lemma cV_innerDl_5 (u v w : 'cV[R]_5) :
instances/s5x5/s5x5_mixing.v	329	Lemma	cV_innerDr_5		Lemma cV_innerDr_5 (u v w : 'cV[R]_5) :
instances/s5x5/s5x5_mixing.v	337	Lemma	cV_innerZl_5		Lemma cV_innerZl_5 (a : R) (v w : 'cV[R]_5) :
instances/s5x5/s5x5_mixing.v	345	Lemma	cV_innerZr_5		Lemma cV_innerZr_5 (a : R) (v w : 'cV[R]_5) :
instances/s5x5/s5x5_mixing.v	354	Lemma	cV_cauchy_schwarz	(* === Cauchy-Schwarz on cV_inner === *)	Lemma cV_cauchy_schwarz (v w : 'cV[R]_5) :
instances/s5x5/s5x5_mixing.v	359	Lemma	s5_inner_v_Qv_bound	(* === Signed Cauchy-Schwarz: <v, Q_s5 v> <= alpha * <v, v> === *)	Lemma s5_inner_v_Qv_bound (v : 'cV[R]_5) :
instances/s5x5/s5x5_mixing.v	384	Lemma	s5_lazy_alpha_sq_eq	(* === Algebraic identity for the lazy alpha squared === *)	Lemma s5_lazy_alpha_sq_eq :
instances/s5x5/s5x5_mixing.v	400	Lemma	s5_lazy_rayleigh_Qsq_R	(* === Main theorem: Rayleigh bound for Q_lazy^2 === *)	Lemma s5_lazy_rayleigh_Qsq_R (v : 'cV[R]_5) :
instances/s5x5/s5x5_mixing.v	466	Lemma	s5_lazy_alpha_R_lt1	(* Strict bound: lazy_alpha < 1 *)	Lemma s5_lazy_alpha_R_lt1 : s5_lazy_alpha_R < 1.
instances/s5x5/s5x5_mixing.v	484	Lemma	s5_lazy_TV_bound		Lemma s5_lazy_TV_bound (L : nat) (s : 'I_5) :
instances/s5x5/s5x5_mixing.v	508	Lemma	widen5to10_inj		Lemma widen5to10_inj : injective widen5to10.
instances/s5x5/s5x5_mixing.v	516	Lemma	s5x5_gen_pile1_action	(* Per-step equivalence: each generator k acts identically on pile-1. *)	Lemma s5x5_gen_pile1_action (k : 'I_8) (s : 'I_5) :
instances/s5x5/s5x5_mixing.v	536	Lemma	word_eval_pile1	(* Word-level equivalence: word_eval s5x5 w (widen s) = widen (word_eval s5_lazy w s) *)	Lemma word_eval_pile1 (L : nat) (w : L.-tuple 'I_8) (s : 'I_5) :
instances/s5x5/s5x5_mixing.v	562	Lemma	s5x5_rho_pile1_eq	(* Distribution equivalence *)	Lemma s5x5_rho_pile1_eq (L : nat) (s : 'I_5) :
instances/s5x5/s5x5_mixing.v	585	Lemma	rshift5_lt10	(******************************************************************************)	Lemma rshift5_lt10 (s : 'I_5) : (val s + 5 < 10)%N.
instances/s5x5/s5x5_mixing.v	590	Lemma	rshift5to10_inj		Lemma rshift5to10_inj : injective rshift5to10.
instances/s5x5/s5x5_mixing.v	614	Lemma	s5x5_gen_pile2_action	(* Pile-2 per-step equivalence: generators k act on rshift5to10 s. *)	Lemma s5x5_gen_pile2_action (k : 'I_8) (s : 'I_5) :
instances/s5x5/s5x5_mixing.v	634	Lemma	word_eval_pile2	(* Word-level equivalence for pile-2 *)	Lemma word_eval_pile2 (L : nat) (w : L.-tuple 'I_8) (s : 'I_5) :
instances/s5x5/s5x5_mixing.v	659	Lemma	s5x5_rho_pile2_eq		Lemma s5x5_rho_pile2_eq (L : nat) (s : 'I_5) :
instances/s5x5/s5x5_mixing.v	689	Lemma	fdist_uniform_pile1E		Lemma fdist_uniform_pile1E (i : 'I_10) :
instances/s5x5/s5x5_mixing.v	710	Lemma	fdist_uniform_pile2E		Lemma fdist_uniform_pile2E (i : 'I_10) :
instances/s5x5/s5x5_mixing.v	734	Lemma	var_dist_uniform_pile1_uniform10		Lemma var_dist_uniform_pile1_uniform10 :
instances/s5x5/s5x5_mixing.v	758	Lemma	var_dist_uniform_pile2_uniform10		Lemma var_dist_uniform_pile2_uniform10 :
instances/s5x5/s5x5_mixing.v	790	Lemma	s5_lazy_gen_invol'	(******************************************************************************)	Lemma s5_lazy_gen_invol' :
instances/s5x5/s5x5_mixing.v	800	Lemma	s5_lazy_tnth'_0		Lemma s5_lazy_tnth'_0 :
instances/s5x5/s5x5_mixing.v	803	Lemma	s5_lazy_tnth'_1		Lemma s5_lazy_tnth'_1 :
instances/s5x5/s5x5_mixing.v	806	Lemma	s5_lazy_tnth'_2		Lemma s5_lazy_tnth'_2 :
instances/s5x5/s5x5_mixing.v	809	Lemma	s5_lazy_tnth'_3		Lemma s5_lazy_tnth'_3 :
instances/s5x5/s5x5_mixing.v	812	Lemma	s5_lazy_tnth'_4		Lemma s5_lazy_tnth'_4 :
instances/s5x5/s5x5_mixing.v	816	Lemma	s5_lazy_tnth'_5		Lemma s5_lazy_tnth'_5 :
instances/s5x5/s5x5_mixing.v	820	Lemma	s5_lazy_tnth'_6		Lemma s5_lazy_tnth'_6 :
instances/s5x5/s5x5_mixing.v	824	Lemma	s5_lazy_tnth'_7		Lemma s5_lazy_tnth'_7 :
instances/s5x5/s5x5_mixing.v	829	Lemma	s5_lazy_count_eq'		Lemma s5_lazy_count_eq' (i j : 'I_5) :
instances/s5x5/s5x5_mixing.v	846	Lemma	s5_lazy_Q_eq_swap		Lemma s5_lazy_Q_eq_swap (R : realType) :
instances/s5x5/s5x5_mixing.v	862	Lemma	s5_lazy_TV_bound'	(******************************************************************************)	Lemma s5_lazy_TV_bound' (R : realType) (L : nat) (s : 'I_5) :
instances/s5x5/s5x5_mixing.v	892	Lemma	s5x5_pile1_TV_bound	(* Pile-1 TV bound: distance to uniform_pile1 decays exponentially. *)	Lemma s5x5_pile1_TV_bound (L : nat) (s : 'I_5) :
instances/s5x5/s5x5_mixing.v	911	Lemma	s5x5_pile2_TV_bound	(* Pile-2 TV bound: distance to uniform_pile2 decays exponentially. *)	Lemma s5x5_pile2_TV_bound (L : nat) (s : 'I_5) :
instances/s5x5/s5x5_mixing.v	930	Lemma	s5x5_spectral_TV_bound	(* Final triangle bound: combines the pile bound with the gap to uniform_10. *)	Lemma s5x5_spectral_TV_bound (L : nat) (s : 'I_10) :
instances/s5x5/s5x5_pile.v	38	Lemma	s5x5_preserves_pile1_proved	(******************************************************************************)	Lemma s5x5_preserves_pile1_proved :
instances/s5x5/s5x5_pile.v	72	Lemma	s5x5_preserves_pile2_proved	(** s5x5_preserves_pile2_proved — every [g \in pgg_G] preserves the upper half of [`I_10] (indices >= 5) setwise under the [pgg_rho] action. Kind: helper. Why: companion to [s5x5_preserves_pile1]; to…	Lemma s5x5_preserves_pile2_proved :
lib/perm_uniform.v	37	Lemma	prescribedP		Lemma prescribedP k (s v : 'I_k -> 'I_N) (sigma : {perm 'I_N}) :
lib/perm_uniform.v	43	Lemma	prescribed0		Lemma prescribed0 (s v : 'I_0 -> 'I_N) : prescribed s v = [set: {perm 'I_N}].
lib/perm_uniform.v	51	Lemma	Sn_k_transitive	(* Lemma 1: S_N acts k-transitively: given injective s and v, there exists sigma with sigma(s_i) = v_i for all i *)	Lemma Sn_k_transitive (k : nat) (s v : 'I_k -> 'I_N) :
lib/perm_uniform.v	85	Lemma	prescribed_coset	(* Lemma 2: prescribed k s v is a right coset of Sym(~: im s) *)	Lemma prescribed_coset (k : nat) (s v : 'I_k -> 'I_N) (tau : {perm 'I_N}) :
lib/perm_uniform.v	110	Lemma	card_prescribed	(* Lemma 3: |prescribed k s v| = (N - k)! *)	Lemma card_prescribed (k : nat) (s v : 'I_k -> 'I_N) :
lib/perm_uniform.v	154	Lemma	s_ext_inj		Lemma s_ext_inj (s_new : 'I_N) :
lib/perm_uniform.v	169	Lemma	v_ext_inj		Lemma v_ext_inj (v_new : 'I_N) :
lib/perm_uniform.v	186	Lemma	prescribed_extend	(* The set of sigma in prescribed(s,v) with sigma(s_new) = v_new equals prescribed(s',v') with k+1 constraints *)	Lemma prescribed_extend (s_new v_new : 'I_N) :
lib/perm_uniform.v	209	Lemma	prescribed_value_count	(* Lemma 4: counting prescribed values *)	Lemma prescribed_value_count (s_new v_new : 'I_N) :
lib/perm_uniform.v	223	Lemma	prescribed_ratio	(* Corollary: ratio gives 1/(N-k) *)	Lemma prescribed_ratio :
lib/perm_uniform.v	248	Lemma	N_pos		Lemma N_pos : (0 < N)%N. Proof. by []. Qed.
lib/perm_uniform.v	251	Lemma	card_permT_N	(* Cardinality of S_N *)	Lemma card_permT_N : #|{perm 'I_N}| = (N`!.-1).+1.
lib/perm_uniform.v	271	Lemma	Pr_prescribed	(* Probability of the prescribed event *)	Lemma Pr_prescribed :
lib/perm_uniform.v	281	Lemma	Pr_prescribed_ne0		Lemma Pr_prescribed_ne0 : Pr perm_fdist obs_set != (0 : R)%R.
lib/perm_uniform.v	289	Lemma	perm_cond_uniform	(* Main result: conditional probability *)	Lemma perm_cond_uniform (s_new v_new : 'I_N) :
lib/perm_uniform.v	320	Lemma	perm_cond_zero	(* Conditional probability is zero for already-assigned values *)	Lemma perm_cond_zero (s_new : 'I_N) (v_new : 'I_N) :
lib/perm_uniform.v	343	Lemma	card_remaining		Lemma card_remaining : #|remaining_values| = (N - k)%N.
lib/perm_uniform.v	352	Lemma	collusion_uniform		Lemma collusion_uniform (s_new : 'I_N) (v_new : 'I_N) :
lib/perm_uniform.v	362	Lemma	collusion_zero		Lemma collusion_zero (s_new : 'I_N) (v_new : 'I_N) :
protocol/card_exchange_pismc.v	287	Lemma	id_perm_morphM	(* Identity morphism on permutation group *)	Lemma id_perm_morphM :
protocol/card_exchange_pismc.v	313	Lemma	test_starts_2_uniq		Lemma test_starts_2_uniq : uniq test_starts_2.
protocol/card_exchange_pismc.v	342	Lemma	dealer_player0_dual_2	(* 4-process duality: all 6 pairs *)	Lemma dealer_player0_dual_2 : channels_dual ap_dealer_2 ap_player0_2.
protocol/card_exchange_pismc.v	345	Lemma	dealer_player1_dual_2		Lemma dealer_player1_dual_2 : channels_dual ap_dealer_2 ap_player1_2.
protocol/card_exchange_pismc.v	348	Lemma	dealer_verifier_dual_2		Lemma dealer_verifier_dual_2 : channels_dual ap_dealer_2 ap_verifier_2.
protocol/card_exchange_pismc.v	351	Lemma	player0_player1_dual_2		Lemma player0_player1_dual_2 : channels_dual ap_player0_2 ap_player1_2.
protocol/card_exchange_pismc.v	354	Lemma	player0_verifier_dual_2		Lemma player0_verifier_dual_2 : channels_dual ap_player0_2 ap_verifier_2.
protocol/card_exchange_pismc.v	357	Lemma	player1_verifier_dual_2		Lemma player1_verifier_dual_2 : channels_dual ap_player1_2 ap_verifier_2.
protocol/card_exchange_pismc.v	393	Lemma	dealer_player0_dual_gen		Lemma dealer_player0_dual_gen : channels_dual ap_dealer_gen ap_player0_gen.
protocol/card_exchange_pismc.v	396	Lemma	dealer_player1_dual_gen		Lemma dealer_player1_dual_gen : channels_dual ap_dealer_gen ap_player1_gen.
protocol/card_exchange_pismc.v	399	Lemma	dealer_verifier_dual_gen		Lemma dealer_verifier_dual_gen : channels_dual ap_dealer_gen ap_verifier_gen.
protocol/card_exchange_pismc.v	402	Lemma	player0_player1_dual_gen		Lemma player0_player1_dual_gen : channels_dual ap_player0_gen ap_player1_gen.
protocol/card_exchange_pismc.v	405	Lemma	player0_verifier_dual_gen		Lemma player0_verifier_dual_gen : channels_dual ap_player0_gen ap_verifier_gen.
protocol/card_exchange_pismc.v	408	Lemma	player1_verifier_dual_gen		Lemma player1_verifier_dual_gen : channels_dual ap_player1_gen ap_verifier_gen.
protocol/card_exchange_pismc.v	467	Lemma	star_4_le_N		Lemma star_4_le_N : 4 <= m.+3.
protocol/card_exchange_pismc.v	498	Lemma	oc_4_le_N		Lemma oc_4_le_N : 4 <= (k + p).+3.
protocol/card_exchange_pismc.v	550	Lemma	abel_4_le_N		Lemma abel_4_le_N : 4 <= m.+1.*2.
protocol/pgg_interface.v	88	Lemma	endpointM		Lemma endpointM (g h : gT) (s : 'I_N) :
protocol/pgg_interface.v	93	Lemma	endpoint1		Lemma endpoint1 (s : 'I_N) : endpoint 1 s = s.
protocol/pgg_interface.v	96	Lemma	endpoint_inj		Lemma endpoint_inj (g : gT) : injective (endpoint g).
protocol/pgg_interface.v	99	Lemma	endpointV		Lemma endpointV (g : gT) (s : 'I_N) :
protocol/pgg_interface.v	153	Lemma	sigmas_in_G	(* Upper bound: achievable ⊆ G *)	Lemma sigmas_in_G (i : 'I_Tg) : tnth sigmas i \in G.
protocol/pgg_interface.v	161	Lemma	achievable_sub		Lemma achievable_sub (L : nat) : achievable L \subset G.
protocol/pgg_interface.v	169	Lemma	search_space_leG	(* Upper bound: search space ≤ |G| *)	Lemma search_space_leG (L : nat) : search_space L <= #|G|.
protocol/pgg_interface.v	176	Lemma	search_space_le_words	(* Upper bound: search space ≤ T^L (number of words) *)	Lemma search_space_le_words (L : nat) : search_space L <= Tg ^ L.
protocol/pgg_interface.v	188	Lemma	weval_inj_search_space	(* Word-eval injective generators achieve the maximal search space T^L *)	Lemma weval_inj_search_space (L : nat) :
protocol/pgg_interface.v	199	Lemma	weval_injP		Lemma weval_injP (L : nat) : reflect (weval_inj L) (weval_injB L).
protocol/pgg_interface.v	216	Lemma	gen_inj_weval_inj1		Lemma gen_inj_weval_inj1 :
protocol/pgg_interface.v	227	Lemma	gen_inj_weval_inj1_search_space		Lemma gen_inj_weval_inj1_search_space :
protocol/pgg_interface.v	248	Lemma	pgg_dtype_eqP		Lemma pgg_dtype_eqP : Equality.axiom pgg_dtype_eqb.
protocol/pgg_interface.v	282	Lemma	from_sheet_PGG_sheet		Lemma from_sheet_PGG_sheet {N} (i : 'I_N) :
protocol/pgg_interface.v	286	Lemma	from_hand_PGG_hand		Lemma from_hand_PGG_hand {N} (s : seq ('I_N)) :
protocol/pgg_interface.v	290	Lemma	from_idx_PGG_idx		Lemma from_idx_PGG_idx {N} (n : nat) :
protocol/pgg_interface.v	327	Lemma	start_sheet_inj		Lemma start_sheet_inj : injective start_sheet.
protocol/pgg_interface.v	341	Lemma	card_start_sheets		Lemma card_start_sheets : #|start_sheets| = T.
protocol/pgg_interface.v	359	Lemma	compute_in_dealt_hand		Lemma compute_in_dealt_hand (W : seq gT) (P : gT) (i : 'I_T) :
protocol/pgg_interface.v	366	Lemma	endpointsE		Lemma endpointsE (P : gT) (i : 'I_T) :
protocol/pgg_interface.v	370	Lemma	endpoint_starts_uniq		Lemma endpoint_starts_uniq (g : gT) :
protocol/pgg_interface.v	402	Lemma	gen_incl_morphM	(* Inclusion morphism: identity on the subgroup *)	Lemma gen_incl_morphM : {in G &, {morph (@id gT) : x y / (x * y)%g}}.
protocol/pgg_interface.v	413	Lemma	gen_sigmas_gen		Lemma gen_sigmas_gen :
protocol/pgg_interface.v	425	Lemma	gen_starts_2_uniq		Lemma gen_starts_2_uniq : uniq gen_starts_2.
protocol/pgg_interface.v	445	Lemma	gen_starts_T_size		Lemma gen_starts_T_size : size (map (widen_ord HT) (enum 'I_T)) == T.
protocol/pgg_interface.v	450	Lemma	gen_starts_T_uniq		Lemma gen_starts_T_uniq : uniq gen_starts_T.
protocol/pgg_interface.v	471	Lemma	gen_map_size		Lemma gen_map_size : size (map gen (enum 'I_T.+1)) == T.+1.
protocol/pgg_interface.v	476	Lemma	gen_tuple_ofE		Lemma gen_tuple_ofE (i : 'I_T.+1) : tnth gen_tuple_of i = gen i.
protocol/pgg_interface.v	491	Lemma	tperm_disjoint_comm		Lemma tperm_disjoint_comm (fT : finType) (a b c d : fT) :
protocol/pgg_interface.v	511	Lemma	gen_nonabelian	(* Non-abelianity from a non-commuting generator pair *)	Lemma gen_nonabelian (M : GeneratedMonodromyReprType)
reconstruct/ag_code.v	43	Lemma	ag_code_eval		Lemma ag_code_eval (m : 'rV[F]_k) : m *m ev \in ag_code.
reconstruct/ag_code.v	49	Lemma	ag_code_memP		Lemma ag_code_memP (c : 'rV[F]_n) :
reconstruct/ag_code.v	57	Lemma	dim_ag_code		Lemma dim_ag_code : \rank ev = k -> \dim ag_code = k.
reconstruct/ag_code.v	87	Lemma	ag_mulmx_inj		Lemma ag_mulmx_inj : forall m1 m2 : 'rV[F]_k,
reconstruct/ag_code.v	95	Lemma	ag_mulmx_neq0		Lemma ag_mulmx_neq0 (m : 'rV[F]_k) : m != 0 -> m *m ev != 0.
reconstruct/ag_code.v	102	Lemma	ag_not_trivial		Lemma ag_not_trivial : not_trivial (ag_code ev).
reconstruct/ag_code.v	114	Lemma	ag_min_dist_lb		Lemma ag_min_dist_lb : n - (k + g - 1) <= min_dist ag_not_trivial.
reconstruct/ag_code.v	125	Lemma	ag_min_dist_ge2		Lemma ag_min_dist_ge2 : k + g < n -> 1 < min_dist ag_not_trivial.
reconstruct/ag_massey_bridge.v	66	Lemma	d_perp_eq	(* d_perp'.+2 = (k - g).+1 when g < k *)	Lemma d_perp_eq : d_perp'.+2 = (k - g).+1.
reconstruct/ag_massey_bridge.v	73	Lemma	ag_massey_gap		Lemma ag_massey_gap : ts_T ag_massey <= ts_k ag_massey + 2 * g.
reconstruct/ag_massey_bridge.v	97	Lemma	ag_genus_gap		Lemma ag_genus_gap :
reconstruct/ag_multiplicative.v	45	Lemma	hadamard_comm		Lemma hadamard_comm (c1 c2 : 'rV[F]_n) :
reconstruct/ag_multiplicative.v	49	Lemma	hadamardE		Lemma hadamardE (c1 c2 : 'rV[F]_n) (i : 'I_n) :
reconstruct/ag_multiplicative.v	123	Lemma	hadamard_massey_codeword		Lemma hadamard_massey_codeword (s1 s2 : F)
reconstruct/ag_multiplicative.v	198	Lemma	ag_massey_mult	(* Core: multiplying valid base shares gives valid doubled shares. Proof: the Hadamard product of two massey_codewords is a massey_codeword with secret = product (hadamard_massey_codeword), and ag_mu…	Lemma ag_massey_mult (s1 s2 : F)
reconstruct/algebraic_rigidity.v	297	Lemma	ar_complexity	(** Complexity: search space is bounded by |G| *)	Lemma ar_complexity (L : nat) : @search_space M L <= #|G|.
reconstruct/algebraic_rigidity.v	301	Lemma	ar_tradeoff	(** Tradeoff: either genus-0 with bounded |G|, or positive genus with gap *)	Lemma ar_tradeoff :
reconstruct/algebraic_rigidity.v	317	Lemma	ar_search_gap_tradeoff	(** Search-gap tradeoff: search space bounded or threshold has gap *)	Lemma ar_search_gap_tradeoff (L : nat) :
reconstruct/algebraic_rigidity.v	332	Lemma	ar_large_group_forces_gap	(** Large groups force positive genus *)	Lemma ar_large_group_forces_gap :
reconstruct/algebraic_rigidity.v	344	Lemma	ar_gap_bound	(** Gap bound: threshold gap is bounded by twice the genus *)	Lemma ar_gap_bound :
reconstruct/algebraic_rigidity.v	350	Lemma	ar_protocol_correct	(** Protocol correctness: perm-compatible scheme + valid shares + G-stable starts *)	Lemma ar_protocol_correct (PI : PGGInterface M)
reconstruct/algebraic_rigidity.v	383	Lemma	ar_search_space_chain	(** Search space chain: search_space <= n_traces <= Tg^L (RAAG-specific) *)	Lemma ar_search_space_chain (L : nat) :
reconstruct/coord_perm_compatible.v	58	Lemma	coord_perm_compatible_id	(** coord_perm_compatible_id — the identity permutation is coord-perm compatible with every linear code [C : Lcode0.t F n], because [col_perm 1%g c = c]. Kind: helper. Why: trivial-sigma base case fo…	Lemma coord_perm_compatible_id (F : finFieldType) (n : nat) (C : Lcode0.t F n) :
reconstruct/coord_perm_compatible.v	74	Lemma	sigma_lift_neq0		Lemma sigma_lift_neq0 (j : 'I_n'.+1) : sigma (lift ord0 j) != ord0.
reconstruct/coord_perm_compatible.v	85	Lemma	restrict_perm0_funE		Lemma restrict_perm0_funE (j : 'I_n'.+1) :
reconstruct/coord_perm_compatible.v	94	Lemma	restrict_perm0_inj		Lemma restrict_perm0_inj : injective restrict_perm0_fun.
reconstruct/coord_perm_compatible.v	106	Lemma	restrict_perm0_valE		Lemma restrict_perm0_valE (j : 'I_n'.+1) :
reconstruct/coord_perm_compatible.v	134	Lemma	massey_codeword_col_perm		Lemma massey_codeword_col_perm (s : F) (shares : 'rV[F]_n'.+1) :
reconstruct/coord_perm_compatible.v	158	Lemma	massey_recon_col_perm		Lemma massey_recon_col_perm (s : F) (shares : 'rV[F]_n'.+1) :
reconstruct/coord_perm_compatible.v	208	Lemma	massey_share_permE		Lemma massey_share_permE (g : gT) (gG : g \in G) :
reconstruct/coord_perm_compatible.v	216	Lemma	massey_perm_compatible		Lemma massey_perm_compatible :
reconstruct/coord_perm_compatible.v	254	Lemma	transport_perm_compatible		Lemma transport_perm_compatible :
reconstruct/cover_genus0.v	70	Lemma	genus0_hurwitz		Lemma genus0_hurwitz :
reconstruct/cover_genus0.v	86	Lemma	genus0_ramif_ge_nbr	(** genus0_ramif_ge_nbr — lower bound [2 <= ramif0], where [ramif0] is the total ramification in the genus-0 case. Kind: helper. Why: fills the [cd_ramif_ge_n_branch] field when assembling the genus-…	Lemma genus0_ramif_ge_nbr : (2 <= ramif0)%N.
reconstruct/cover_genus0.v	141	Lemma	ts0_perm_compatible		Lemma ts0_perm_compatible :
reconstruct/cover_genus0.v	162	Lemma	shamir_exact	(* Exact threshold for genus-0 covering *)	Lemma shamir_exact :
reconstruct/cover_genus0.v	168	Lemma	genus0_secret_invariant	(* Protocol integration: reconstruction recovers the secret (requires G-stable starts hypothesis) *)	Lemma genus0_secret_invariant (PI : PGGInterface M)
reconstruct/cover_genus1.v	66	Lemma	genus1_hurwitz		Lemma genus1_hurwitz :
reconstruct/cover_genus1.v	79	Lemma	genus1_ramif_ge_nbr	(** genus1_ramif_ge_nbr — lower bound [3 <= ramif1] for the total ramification [ramif1] of the genus-1 cover. Kind: helper. Why: fills the [cd_ramif_ge_n_branch] field when assembling the genus-1 [Co…	Lemma genus1_ramif_ge_nbr : (3 <= ramif1)%N.
reconstruct/cover_genus1.v	238	Lemma	ts1_perm_compatible		Lemma ts1_perm_compatible :
reconstruct/cover_genus1.v	257	Lemma	elliptic_gap	(* Quasi-(k, k+2) threshold *)	Lemma elliptic_gap :
reconstruct/cover_genus1.v	262	Lemma	genus1_vs_genus0	(* The gap is strictly wider than genus-0 (when ts_T > ts_k) *)	Lemma genus1_vs_genus0 :
reconstruct/cover_genus1.v	429	Lemma	ts_g_perm_compatible		Lemma ts_g_perm_compatible :
reconstruct/cover_genus1.v	447	Lemma	higher_genus_gap_bound		Lemma higher_genus_gap_bound :
reconstruct/cover_genus2.v	68	Lemma	genus2_hurwitz		Lemma genus2_hurwitz :
reconstruct/cover_genus2.v	81	Lemma	genus2_ramif_ge_nbr	(** genus2_ramif_ge_nbr — lower bound [5 <= ramif2] for the total ramification [ramif2] of the genus-2 hyperelliptic cover. Kind: helper. Why: fills the [cd_ramif_ge_n_branch] field when assembling t…	Lemma genus2_ramif_ge_nbr : (5 <= ramif2)%N.
reconstruct/cover_genus2.v	241	Lemma	ts2_perm_compatible		Lemma ts2_perm_compatible :
reconstruct/cover_genus2.v	260	Lemma	genus2_gap	(* Quasi-(k, k+4) threshold *)	Lemma genus2_gap :
reconstruct/cover_genus2.v	265	Lemma	genus2_vs_genus1	(* The gap is strictly wider than genus-1 *)	Lemma genus2_vs_genus1 :
reconstruct/cover_tradeoff.v	55	Lemma	genus0_forces_ramif	(* For base P^1 (genus 0): 2g(C) + 2|G| = R + 2 So R = 2g(C) + 2|G| - 2 >= 2|G| - 2 And g(C) = (R + 2 - 2|G|) / 2 *)	Lemma genus0_forces_ramif (cd : CoveringData M) :
reconstruct/cover_tradeoff.v	65	Lemma	more_ramif_more_genus	(* More ramification -> higher genus *)	Lemma more_ramif_more_genus (cd1 cd2 : CoveringData M) :
reconstruct/cover_tradeoff.v	90	Lemma	search_space_le_group	(* Search space is bounded by |G| *)	Lemma search_space_le_group (L : nat) :
reconstruct/cover_tradeoff.v	121	Theorem	security_threshold_tradeoff	(* THE MAIN TRADEOFF THEOREM: Either the anonymity entropy is bounded (genus 0, |G| <= PGL bound) or the threshold has a gap (genus > 0). Both regimes are information-theoretically secure. The genus0…	Theorem security_threshold_tradeoff (cs : CoveringScheme M)
reconstruct/cover_tradeoff.v	143	Lemma	large_group_forces_gap	(* Contrapositive: large group forces threshold gap *)	Lemma large_group_forces_gap (cs : CoveringScheme M)
reconstruct/cover_tradeoff.v	156	Lemma	group_genus_monotone	(* Monotonicity: larger group -> more ramification needed -> higher genus *)	Lemma group_genus_monotone (cd1 cd2 : CoveringData M) :
reconstruct/cover_tradeoff.v	169	Theorem	search_gap_tradeoff	(* Combined statement: anonymity set size vs threshold gap *)	Theorem search_gap_tradeoff (cs : CoveringScheme M)
reconstruct/cover_tradeoff.v	204	Lemma	pgl_bound_eq_pgl_card	(** pgl_bound_eq_pgl_card — equational bridge [pgl_bound M = pgl_card (pgg_N' M).+1] for any [GeneratedMonodromyReprType] [M]. Kind: helper. Why: rewrites the abstract [pgl_bound] accessor into the c…	Lemma pgl_bound_eq_pgl_card (M : GeneratedMonodromyReprType) :
reconstruct/covering_scheme.v	91	Lemma	genus_from_hurwitz	(* Genus is determined by |G|, base genus, and ramification *)	Lemma genus_from_hurwitz (cd : CoveringData) :
reconstruct/covering_scheme.v	144	Lemma	genus0_exact	(* Genus 0 implies exact threshold (gap = 0) *)	Lemma genus0_exact (cs : CoveringScheme M) :
reconstruct/covering_scheme.v	154	Lemma	higher_genus_wider_gap	(* Higher genus allows a wider threshold gap *)	Lemma higher_genus_wider_gap (cs1 cs2 : CoveringScheme M) :
reconstruct/covering_scheme.v	161	Lemma	gap_bound	(* The threshold gap is bounded by twice the genus *)	Lemma gap_bound (cs : CoveringScheme M) :
reconstruct/covering_scheme.v	179	Lemma	hurwitz_base0	(* When base = P^1 (genus 0), Riemann-Hurwitz simplifies: 2g(C) + 2|G| = R + 2 i.e., 2g(C) = R + 2 - 2|G| *)	Lemma hurwitz_base0 (cd : CoveringData M) :
reconstruct/covering_scheme.v	188	Lemma	genus0_ramif	(* Genus 0 with base = P^1 forces ramification = 2|G| - 2 *)	Lemma genus0_ramif (cd : CoveringData M) :
reconstruct/covering_scheme.v	199	Lemma	ramif_forces_genus	(* Ramification exceeding 2|G|-2 forces positive genus *)	Lemma ramif_forces_genus (cd : CoveringData M) :
reconstruct/hyperelliptic_code.v	47	Lemma	size_sqr		Lemma size_sqr (p : {poly R}) : p != 0 -> size (p ^+ 2) = (size p).*2.-1.
reconstruct/hyperelliptic_code.v	58	Lemma	double_pred_odd	(* Odd-even parity contradiction: used for the resultant argument *)	Lemma double_pred_odd (n : nat) : 0 < n -> odd n.*2.-1.
